response_time,response_corr,subject,attention,coherency,prioritization,category,cpp_peak,cpp_slope,cpp_amplitude
0.390081512668985,1,sub-017,left,high,yes,car,8.330294470912669e-06,3.4738249652789224e-05,5.886573993247548e-06
0.781280669252737,0,sub-017,double,low,no,face,1.7777259026102206e-05,-4.868053229673418e-05,1.1257381780281836e-05
0.632078509719577,1,sub-017,double,low,no,car,4.791462576179644e-05,8.394727836056007e-05,5.8716658161999617e-05
0.333648850879399,1,sub-017,double,high,no,car,1.8605629011133174e-05,1.3976443071196793e-05,1.2645121517815607e-05
1.03746205069183,1,sub-017,left,low,yes,car,1.1037053322350275e-05,1.1446503916934625e-05,7.575673899191526e-06
0.758806018347968,0,sub-017,right,low,yes,face,7.842318242314548e-06,1.398416614956687e-05,3.580525310159198e-06
0.44635598071909,1,sub-017,left,high,yes,face,5.94725892871286e-06,4.4454900367468216e-05,9.63012751128138e-06
0.674242226712522,1,sub-017,left,low,yes,face,8.389167337308605e-06,5.8103449848820394e-05,3.973807573721401e-06
0.760585695534246,1,sub-017,right,low,yes,face,-2.096874954573319e-06,-4.588779265923804e-06,-2.909188562616326e-06
0.691977705486352,1,sub-017,left,high,yes,face,1.5172261476961065e-05,3.3376634913665777e-06,9.746892227801848e-06
1.00987697340315,1,sub-017,double,low,no,car,1.168421619564627e-05,3.590651136424086e-05,1.0382404990240657e-05
0.586974440055201,1,sub-017,right,low,yes,face,5.464947649013092e-06,5.890336412121436e-05,5.0256909819838984e-06
0.379362361054518,1,sub-017,right,high,yes,face,6.8364811879681935e-06,2.4671892952657185e-05,3.006099402877635e-06
0.516582262163865,1,sub-017,left,low,yes,face,8.814175874046964e-06,-6.29255349604141e-05,-1.938725679696378e-06
1.41676109345281,1,sub-017,double,high,no,car,5.571717531934644e-06,2.6521040522618622e-05,2.0640211144681596e-06
0.615919422794832,1,sub-017,left,low,yes,car,1.899608409724252e-06,1.6955453498995653e-05,-2.716685762630793e-07
0.561271259837667,1,sub-017,left,low,yes,car,9.500487419295257e-06,-6.83117386648282e-05,1.2262812667340185e-06
0.397945911987335,1,sub-017,right,low,yes,face,100.0,4.104849169532351e-05,3.150154738044691e-06
0.545001185513684,1,sub-017,double,high,no,car,3.832765173282117e-06,2.3285292486522484e-05,2.8801341043219693e-06
0.775045844187844,1,sub-017,double,low,no,car,2.1533281175436635e-06,1.9193202169973556e-05,5.718318292908554e-06
0.249300187220797,1,sub-017,double,high,no,face,1.3022435392215921e-05,0.00016173942078624931,8.19941738830427e-06
0.754439735028427,1,sub-017,left,high,yes,car,4.059013095669719e-06,7.01430252804863e-05,7.914880960293493e-06
0.48408444596862,0,sub-017,left,low,yes,car,4.027342717557173e-06,8.063668217046553e-05,5.0474592996668566e-06
0.381747667241143,1,sub-017,left,high,yes,car,5.553543326322548e-08,-1.4300122469429351e-05,-7.18895942775576e-06
0.39812658187293,1,sub-017,double,low,no,car,9.182220934434712e-06,-1.168421758707131e-05,2.352638411893999e-06
0.431594578752993,1,sub-017,left,high,yes,face,9.206491032792924e-06,6.730329745165587e-05,9.196724243506967e-06
0.801448605809128,1,sub-017,double,high,no,face,1.0304585013686626e-05,5.859114538472033e-05,6.833954278106619e-06
0.281790698805708,1,sub-017,double,high,no,face,5.638432639803437e-06,-1.7378532379368822e-05,1.7106156104051368e-06
0.6015198979876,1,sub-017,left,low,yes,car,5.736910391152487e-06,-1.4634036995729477e-06,3.2486678267053754e-07
0.75144777483365,1,sub-017,double,low,no,car,3.996225160366e-06,2.3412121518132473e-05,3.7507148838417244e-06
0.27360846400552,0,sub-017,left,high,yes,car,6.737645084265476e-06,-1.8021869960820554e-05,6.796324191227351e-06
0.483432289838674,0,sub-017,right,low,yes,face,8.788418449673376e-06,4.253865036579221e-05,2.8791897160836088e-06
0.575755141035188,1,sub-017,left,low,yes,car,6.561371034861234e-06,-3.34290429912212e-05,-5.096350745392015e-06
0.343639391692705,1,sub-017,left,high,yes,car,5.0445926743259724e-06,4.8771253880827376e-05,2.566932432122018e-06
0.673149089110666,0,sub-017,double,low,no,face,100.0,5.397021077564671e-05,4.102797983495038e-06
0.286012825366925,1,sub-017,right,high,yes,face,100.0,-2.7611168856185992e-05,1.8875314865519273e-06
0.417406218621181,1,sub-017,right,high,yes,car,9.291101608871456e-06,4.940561050055144e-05,5.945444161150333e-06
0.84328919298423,1,sub-017,left,high,yes,car,-2.5665898312882887e-05,-2.3059046081003007e-05,-3.0083402944073785e-05
0.599749242101097,1,sub-017,double,low,no,car,8.419906821891382e-06,7.158996946304397e-06,6.1321577806071635e-06
0.442043305243715,0,sub-017,right,low,yes,face,100.0,2.751806191454467e-05,1.8483680995581523e-06
0.75172463877243,1,sub-017,double,low,no,face,3.941382238193716e-06,3.2905085066342226e-05,-1.3621845817563156e-06
1.01777828144259,1,sub-017,left,low,yes,car,3.3129821785297054e-06,2.730578312828621e-05,-1.1988898683738055e-06
0.740247142908629,1,sub-017,right,low,yes,car,100.0,3.903722181816935e-06,3.0889762345111505e-06
0.320525624003494,1,sub-017,left,high,yes,car,1.0691382024861974e-05,2.448023186377959e-05,6.377940388172037e-06
0.376713446748909,1,sub-017,left,high,yes,car,100.0,6.364462756640717e-05,3.7539981547426504e-06
0.699437514544115,1,sub-017,double,low,no,face,5.130534008452532e-06,3.0022133932607794e-05,3.729494231495406e-06
0.481503559625708,1,sub-017,double,low,no,face,2.3026828676263866e-06,4.982519094545597e-05,4.076051461653467e-07
0.514766890366445,0,sub-017,double,low,no,face,100.0,2.408802513553786e-05,3.3852585164825063e-06
0.394386443163967,1,sub-017,double,high,no,face,5.977345232984288e-06,5.270232320783143e-05,5.515167086494733e-06
0.324309468512183,1,sub-016,left,high,yes,car,2.3770293740886212e-07,-6.332615437727966e-06,2.202559215594986e-06
0.292405122686432,1,sub-016,double,high,no,car,1.4127538897372594e-05,-1.1631158263354962e-05,9.290042901330616e-06
0.303409863473462,1,sub-016,double,high,no,face,9.579056244523942e-06,6.482757850051552e-05,1.1389415408883301e-05
0.37170158295794,1,sub-016,double,high,no,face,4.812579940538774e-06,4.6883541990566886e-05,7.613069455098745e-06
0.486272475198348,1,sub-016,double,low,no,face,100.0,3.478091479982099e-05,5.363065112965092e-06
0.526179420930021,1,sub-016,right,low,yes,face,4.053355013596048e-06,-5.883648514874598e-06,6.6506816642400365e-06
0.222923770486887,1,sub-016,double,high,no,face,2.1518197694381166e-05,4.296428987622371e-05,1.5063009462163859e-05
0.316820279272179,1,sub-016,double,high,no,face,1.207054862697379e-05,-3.1573559503148826e-05,7.082881512730155e-06
0.57441794308852,1,sub-016,double,high,no,face,1.231930324367536e-05,1.9378366781665993e-05,9.881164406289624e-06
0.270873640802165,1,sub-016,right,high,yes,face,1.0912656562977766e-05,1.0946477686607697e-05,7.01222380398378e-06
0.272855595708279,1,sub-016,double,high,no,car,5.982534159431059e-06,-2.6919892171393686e-05,1.6880381831106497e-06
0.551636100140058,0,sub-016,double,low,no,car,2.908782275077894e-07,5.4608747062705805e-06,-2.9691850177846854e-06
0.547342542062324,1,sub-016,double,high,no,car,7.094785587622864e-06,2.2254013565067778e-05,5.2965487400164945e-06
0.284621556834281,1,sub-016,left,high,yes,face,1.7647209528164586e-05,-2.9901928732929846e-05,6.506226650077417e-06
0.437689946819773,1,sub-016,left,low,yes,car,1.1828784469303738e-05,6.747948570431875e-05,1.0722367889194653e-05
0.463301396361203,1,sub-016,double,low,no,face,4.015758151166703e-06,-3.629256979180866e-05,2.8791134310737277e-06
0.18560197791976,1,sub-016,right,high,yes,car,8.80543313898475e-06,2.8485108233137004e-05,1.7851915916637585e-06
0.300459484372368,1,sub-016,double,low,no,face,7.128895526774336e-07,9.168396665714127e-07,1.5795021606903883e-06
0.242805839216089,1,sub-016,left,high,yes,car,1.4159238731325293e-05,5.417548754068211e-05,1.6827931688841728e-05
0.229256269942198,1,sub-016,double,high,no,face,1.1060343051335839e-05,5.694919177288454e-05,8.74583386526978e-06
0.307906234178517,1,sub-016,left,high,yes,car,1.1460118289901918e-05,6.0078637084702596e-05,3.217089778568624e-06
0.248931712019839,1,sub-016,double,low,no,face,6.775742872270365e-06,-1.2036826529348112e-05,9.19902194058471e-06
0.411393039962604,1,sub-016,double,low,no,car,1.1100013665678964e-05,2.585651725875525e-05,1.3063550481930664e-06
0.744575549681031,1,sub-016,double,high,no,car,100.0,7.34433356717108e-05,6.4716610841018795e-06
0.210654106670518,1,sub-016,right,high,yes,face,1.3659582572886896e-05,5.502890742833774e-05,6.492380642015364e-06
0.340323871248984,1,sub-016,left,low,yes,car,1.6255661338641256e-05,-5.8092991989840896e-05,7.4928670416096215e-06
0.365558406468153,1,sub-016,double,low,no,car,8.942701669563647e-06,4.716886516586008e-05,4.908571140566859e-06
0.300813452339753,1,sub-016,right,low,yes,face,1.6715877895640967e-05,3.605139185778897e-05,5.49902364290391e-06
0.216398126573949,1,sub-016,left,high,yes,car,6.812903770239921e-06,-5.5547969040963787e-05,1.7904107764558286e-06
0.341743139169012,1,sub-016,right,low,yes,face,100.0,2.651423362260578e-05,2.412761111233844e-06
0.445536191571591,1,sub-016,double,high,no,car,5.425569314700214e-06,2.5346651188142625e-07,-1.3183421957027557e-06
0.688977102161516,1,sub-016,double,low,no,car,100.0,1.1723602292690615e-05,2.1917569014055307e-06
0.475759472555183,1,sub-016,right,low,yes,car,1.6867855874386614e-05,6.105157116867302e-05,1.426917745100345e-05
0.559374069352089,1,sub-016,double,low,no,face,1.4626839456808574e-05,-9.636746334550889e-05,3.6468439400349512e-06
0.313897737832121,1,sub-016,double,high,no,face,100.0,5.899495043028129e-05,2.9769821142801737e-06
0.224059685896464,1,sub-016,double,high,no,face,1.2526605107909663e-05,6.770138950101656e-05,8.69663451865492e-06
0.263034628518653,1,sub-016,left,low,yes,face,5.4093168079088525e-06,-3.473267241217363e-05,3.0724582389664076e-06
0.635579571450762,0,sub-016,double,low,no,car,1.7294629893332915e-05,5.068401743981404e-05,6.362733904824153e-06
0.35618434458047,1,sub-016,double,high,no,face,2.9979121905019696e-06,-5.448776424049696e-05,1.9028993590224933e-06
0.383859963302712,1,sub-016,double,low,no,car,-2.58883774142699e-07,-2.790710987138538e-05,-2.486461897695272e-06
0.396293729746503,1,sub-016,right,low,yes,car,1.0205574018693431e-05,2.857792991943178e-05,4.155994482146668e-06
0.386676799253109,1,sub-016,double,high,no,face,1.4904309204705644e-05,-2.0296795048103718e-05,8.485609856901737e-06
0.28946511086906,1,sub-016,right,low,yes,car,2.0182249806945902e-05,2.2102244252836814e-05,8.837332118691103e-06
0.309588085212454,1,sub-016,right,high,yes,car,1.3734813000878443e-06,-1.6150208717438548e-05,4.380370276436749e-06
0.490675172135525,1,sub-016,left,low,yes,face,8.905432043915103e-06,4.3072484285724956e-05,7.046813771828442e-06
0.247614141501799,1,sub-016,right,low,yes,face,1.5885195502313185e-05,7.397970072649761e-05,1.2419374174158416e-05
0.327672329653069,1,sub-016,double,low,no,face,1.849974873648016e-05,3.9649201477214326e-05,1.7685953492291322e-05
0.298833651998393,1,sub-016,right,high,yes,face,1.3991106712012286e-05,8.245442012971014e-06,1.3749553666950982e-06
0.147753466645554,0,sub-016,double,high,no,face,1.3996788508686238e-05,-7.5972413900727655e-06,7.217996045324756e-06
0.30760117182399,1,sub-016,double,low,no,car,100.0,-1.538776106822609e-05,6.300418153348982e-06
0.354057874669707,1,sub-016,double,high,no,car,100.0,-4.751504646691923e-05,9.557259339449765e-08
0.270334462446954,1,sub-016,double,low,no,face,1.4922271182139641e-05,6.804222105620193e-05,1.4635969581902821e-05
0.217643713263897,1,sub-016,double,low,no,face,1.1760399827349288e-06,4.1851381696747705e-05,6.858661306774304e-07
0.3158788941073,1,sub-016,left,low,yes,car,100.0,8.73045910360578e-05,5.080220634116152e-06
1.15059659772942,1,sub-016,double,low,no,car,1.379113254232833e-05,8.543687783063942e-07,3.0001511900096196e-06
0.474423914165527,1,sub-016,double,low,no,car,1.5307604324903915e-05,0.00010507992002691015,9.890191723428891e-06
0.527397839216974,1,sub-016,double,high,no,face,2.923855220143528e-06,-7.501205470640738e-05,-4.428198098907007e-06
0.423469360286617,1,sub-016,left,high,yes,car,9.974940403711005e-06,6.043999350647006e-06,4.398398699302349e-07
0.176480251283465,1,sub-016,right,low,yes,face,1.8284549079165398e-05,6.206393881013967e-05,1.378380149227569e-05
0.205265751515981,1,sub-016,right,low,yes,car,9.875520197552724e-06,-2.4942780978548517e-05,8.554447162690094e-07
0.49412010324977,1,sub-016,right,high,yes,car,5.292209786484525e-06,-2.2511513806668573e-05,8.995320141363354e-06
0.523874127195995,1,sub-016,double,high,no,car,1.2894156488649271e-05,-3.988568705467607e-06,1.1219762373535196e-05
0.551777383298941,1,sub-016,double,high,no,face,9.525198571665116e-06,7.210504744619598e-05,5.308770563331264e-06
0.40599084185942,1,sub-016,left,high,yes,face,1.41706086471787e-05,5.4085029229397014e-05,6.976327335155522e-06
0.284584620742862,1,sub-016,double,high,no,face,6.20246477350189e-06,-2.5563918646301138e-05,1.0743818489764307e-05
0.427424467734454,1,sub-016,double,low,no,car,1.3815124685538413e-05,5.864514926676138e-07,5.011618407878613e-06
0.696603499300181,1,sub-016,right,low,yes,face,1.2107255319869577e-05,2.961523065348181e-05,1.3195103905348897e-05
1.62334343025941,1,sub-016,left,low,yes,face,5.56559508722962e-06,-8.846337104647479e-05,-1.1312640816379036e-08
0.502136543616871,1,sub-016,double,high,no,car,1.3904863139599893e-05,2.4465710730956354e-05,1.0136807459133692e-05
0.716470008396755,1,sub-016,double,low,no,face,100.0,4.2709199978683306e-05,5.793813805671291e-06
0.302828723371022,1,sub-016,double,low,no,face,1.4193817756160362e-05,-2.2029673872232767e-05,1.2758046772840311e-05
0.387532598973849,1,sub-016,double,low,no,face,3.806665703908205e-06,3.5756228343735834e-05,6.837362281491565e-06
0.2583428891312,0,sub-016,double,high,no,car,1.6109124035954082e-05,1.3808586618070889e-05,6.069188735499202e-06
0.374735781059826,1,sub-016,right,low,yes,face,1.7638355010723963e-05,0.00010280697595535788,1.7702100781352445e-05
0.210566127818311,1,sub-016,right,high,yes,face,7.190566624727961e-06,4.48035660734896e-05,3.448546479383288e-06
0.238786473020809,1,sub-016,double,high,no,car,1.314086765691598e-05,4.463876206788426e-05,7.156536096112038e-06
0.593354658372846,1,sub-016,double,low,no,face,1.129007886549375e-05,-8.07240707916466e-06,6.682672460204389e-06
0.45720607059593,1,sub-016,left,low,yes,car,4.026914893321143e-06,3.693457617419169e-05,-6.441667298465717e-07
0.32329892333928,1,sub-016,left,high,yes,face,1.834259093112231e-05,1.9403281451984295e-05,1.2236337874833678e-05
0.294338403358779,1,sub-016,left,low,yes,car,9.352198592858363e-06,2.0371320104364878e-05,6.435718443231651e-06
0.345401257658523,1,sub-016,double,low,no,face,1.3937170695476537e-06,6.529946992555771e-06,3.847518208222918e-06
0.287477003264939,1,sub-016,right,high,yes,face,3.270421637174718e-07,1.6056992384421692e-05,1.3631170426979923e-06
0.276443979474607,1,sub-016,left,high,yes,face,1.5715598661829502e-05,9.492360608059414e-05,1.4198967195189836e-05
0.221490378478848,1,sub-016,right,high,yes,face,1.2997107362305559e-05,-2.5643532476908694e-05,1.4165582741271706e-05
0.31175338205594,1,sub-016,left,low,yes,car,7.199195326364614e-06,3.9839574530999736e-05,8.851905473891057e-06
0.578972613900987,1,sub-016,double,high,no,car,1.2624581998581195e-05,7.56824592246632e-05,8.231959995836229e-06
0.213222672679876,1,sub-016,right,high,yes,face,1.8246842349441895e-05,-2.1109874935279423e-05,1.1765521136459278e-05
0.34357668542998,1,sub-016,right,high,yes,car,4.2736642024605267e-07,1.2935352979334717e-07,-2.206651096942867e-07
0.530196577826246,1,sub-016,left,high,yes,car,1.1053263674068948e-05,-5.1385340465507485e-06,1.0418697488052201e-05
0.529759920385914,1,sub-016,left,low,yes,car,9.82111365466578e-06,5.862439307101936e-05,1.0134032630796379e-05
0.526961154408127,1,sub-016,left,low,yes,face,1.0322029880575792e-05,3.723472452754834e-05,7.541163835162285e-06
0.553971826465386,1,sub-016,double,low,no,car,1.7443080121224554e-05,4.3174457557981735e-05,1.3542229696283202e-05
0.587677534443174,1,sub-016,double,high,no,face,7.089528571446711e-06,-2.249338566834094e-05,1.103615600587194e-05
0.480021548126388,1,sub-016,right,high,yes,car,1.0549227520577394e-05,5.572441113331933e-05,1.0134211818817565e-05
0.309771772975182,1,sub-016,right,high,yes,face,9.979197471986068e-06,-1.908596138463116e-05,-1.7960001822441029e-06
0.366682678277357,1,sub-016,left,low,yes,face,8.937314416803993e-06,3.761059913120893e-06,2.2030710319374763e-06
0.247187356242648,1,sub-016,right,high,yes,car,8.211992965201176e-07,9.529073029675484e-06,9.345624480735525e-07
0.801674153319254,1,sub-016,double,low,no,car,1.0692361845436573e-05,-1.7811904595643473e-06,7.737559124453926e-06
1.00823099611262,1,sub-016,double,low,no,car,1.0672462449702729e-05,4.4475658701724835e-05,1.0247746749538309e-05
0.4219450163273,1,sub-016,double,low,no,face,100.0,-3.012925344928066e-05,3.5556406890131e-06
0.348290194370747,1,sub-016,left,high,yes,car,1.0062125294682149e-05,-6.364451368333409e-05,5.29644319107711e-06
0.673521151919886,1,sub-016,right,low,yes,car,1.3392660868840975e-05,-6.690748947744259e-05,3.939328324013889e-06
0.310365502099557,1,sub-016,right,high,yes,car,1.6793439137516918e-05,-1.86037330772283e-07,8.510817404459997e-06
0.410830838128277,1,sub-016,double,high,no,car,1.2029518991345286e-05,0.00010162672798810413,1.1012620615638923e-05
0.406980241953534,1,sub-016,double,low,no,face,1.2299828290844108e-05,5.426932926010481e-05,1.225560456442503e-05
0.704126808272122,1,sub-016,left,low,yes,face,1.7434914459653226e-05,4.1876116995875055e-05,7.821786113669818e-06
0.302240139324567,1,sub-016,left,low,yes,car,7.757263674336006e-06,1.3971689689857146e-05,9.136514284296022e-06
0.940998976208903,1,sub-016,double,high,no,car,7.86657781586674e-06,8.506277504711569e-05,4.609140440030964e-06
0.428698006530794,1,sub-016,double,high,no,car,1.2279260772124598e-05,-2.5883448278142104e-05,2.7384141798230287e-07
0.321147807805573,1,sub-016,left,high,yes,face,100.0,1.640254367524455e-05,3.7215184677509435e-06
0.211867812781747,1,sub-016,left,high,yes,car,9.082624051284529e-06,8.8160470051639e-05,2.8107484231270474e-06
0.263950765977825,1,sub-016,double,high,no,car,9.917917506877172e-06,-3.6685953937586725e-05,1.2412842269364162e-05
